year,month,period,importer_state,urf_code,urf_name,pairs,kg_net,fob_usd,freight_usd,insurance_usd,cif_usd_proxy,avg_fob_usd_pair,kg_per_pair,fob_usd_per_kg,source_rows
2004,12,2004-12-01,MG,0717600,0717600 - PORTO DO RIO DE JANEIRO,10032,9200,38126,4100,0,42226,3.800439,0.917065,4.14413,1
2004,12,2004-12-01,MG,0727600,0727600 - PORTO DE VITORIA,91,164,3476,426,0,3902,38.197802,1.802198,21.195122,1
2004,12,2004-12-01,PR,0915200,0915200 - CURITIBA,72,74,268,193,0,461,3.722222,1.027778,3.621622,1
2004,12,2004-12-01,RJ,0717800,0717800 - PORTO DE ITAGUAI,13338,12321,17989,7305,0,25294,1.348703,0.923752,1.460028,1
2004,12,2004-12-01,RS,0817700,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS,84,55,1367,2149,66,3582,16.27381,0.654762,24.854545,1
2004,12,2004-12-01,RS,1010500,1010500 - RIO GRANDE,9560,7319,141714,9833,483,152030,14.82364,0.765586,19.362481,2
2004,12,2004-12-01,RS,1017600,1017600 - AEROPORTO SALGADO FILHO - PORTO ALEGRE,664,558,9752,7384,123,17259,14.686747,0.840361,17.476703,1
2004,12,2004-12-01,SP,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,21374,17207,445538,199139,703,645380,20.844858,0.805044,25.892834,9
2004,12,2004-12-01,SP,0817700,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS,1782,1514,35203,13210,318,48731,19.75477,0.849607,23.251651,2
2004,12,2004-12-01,SP,0817800,0817800 - PORTO DE SANTOS,130871,104972,1960483,69164,5742,2035389,14.980271,0.802103,18.676247,7
2005,1,2005-01-01,BA,0817800,0817800 - PORTO DE SANTOS,130,67,1223,833,17,2073,9.407692,0.515385,18.253731,1
2005,1,2005-01-01,ES,0717700,0717700 - AEROPORTO INTERNACIONAL DO RIO DE JANEIRO,16,5,793,79,2,874,49.5625,0.3125,158.6,1
2005,1,2005-01-01,ES,0717800,0717800 - PORTO DE ITAGUAI,432,312,481,89,0,570,1.113426,0.722222,1.541667,1
2005,1,2005-01-01,ES,0727600,0727600 - PORTO DE VITORIA,4099,4434,59670,4411,133,64214,14.557209,1.081727,13.457375,3
2005,1,2005-01-01,MG,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,73,65,1010,850,14,1874,13.835616,0.890411,15.538462,1
2005,1,2005-01-01,MG,0817800,0817800 - PORTO DE SANTOS,2400,2709,19517,2521,165,22203,8.132083,1.12875,7.204504,1
2005,1,2005-01-01,PR,0717800,0717800 - PORTO DE ITAGUAI,500,656,22,478,0,500,0.044,1.312,0.033537,1
2005,1,2005-01-01,PR,0920600,0920600 - ITAJAI,5706,5777,16801,4438,0,21239,2.944444,1.012443,2.908257,1
2005,1,2005-01-01,RS,0817700,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS,59,57,1879,2499,18,4396,31.847458,0.966102,32.964912,2
2005,1,2005-01-01,RS,1010500,1010500 - RIO GRANDE,37530,23840,560052,17184,2082,579318,14.922782,0.635225,23.492114,2
2005,1,2005-01-01,RS,1017600,1017600 - AEROPORTO SALGADO FILHO - PORTO ALEGRE,380,363,9213,4092,245,13550,24.244737,0.955263,25.380165,1
2005,1,2005-01-01,SC,0927700,0927700 - PORTO DE SAO FRANCISCO DO SUL,1609,898,35591,2414,217,38222,22.11995,0.558111,39.63363,1
2005,1,2005-01-01,SP,0717800,0717800 - PORTO DE ITAGUAI,12078,6000,4885,1675,0,6560,0.404454,0.496771,0.814167,1
2005,1,2005-01-01,SP,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,5088,3938,111699,34627,266,146592,21.95342,0.773978,28.364398,3
2005,1,2005-01-01,SP,0817700,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS,287,162,891,2198,58,3147,3.10453,0.56446,5.5,1
2005,1,2005-01-01,SP,0817800,0817800 - PORTO DE SANTOS,146508,111237,2554031,72250,7631,2633912,17.432707,0.759255,22.960265,9
2005,2,2005-02-01,AM,0227700,0227700 - AEROPORTO EDUARDO GOMES,500,402,7500,0,0,7500,15.0,0.804,18.656716,1
2005,2,2005-02-01,BA,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,48,17,455,207,11,673,9.479167,0.354167,26.764706,1
2005,2,2005-02-01,BA,0817800,0817800 - PORTO DE SANTOS,7846,5435,80438,4671,668,85777,10.252103,0.69271,14.8,1
2005,2,2005-02-01,CE,0317600,0317600 - PORTO DE FORTALEZA,3562,2649,87839,6692,379,94910,24.660022,0.743683,33.159305,5
2005,2,2005-02-01,CE,0717800,0717800 - PORTO DE ITAGUAI,6000,4532,147307,5493,611,153411,24.551167,0.755333,32.503751,1
2005,2,2005-02-01,ES,0727600,0727600 - PORTO DE VITORIA,3,3,0,0,0,0,0.0,1.0,0.0,1
2005,2,2005-02-01,MG,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,45,54,355,717,2,1074,7.888889,1.2,6.574074,1
2005,2,2005-02-01,MG,0817700,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS,593,593,7150,4240,0,11390,12.057336,1.0,12.057336,1
2005,2,2005-02-01,MG,0817800,0817800 - PORTO DE SANTOS,4800,5951,63675,5115,515,69305,13.265625,1.239792,10.699882,1
2005,2,2005-02-01,PR,0817800,0817800 - PORTO DE SANTOS,2934,2592,14110,1810,0,15920,4.809134,0.883436,5.443673,1
2005,2,2005-02-01,PR,0920600,0920600 - ITAJAI,6162,6592,20354,4293,0,24647,3.303148,1.069783,3.087682,1
2005,2,2005-02-01,RS,0817700,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS,31,25,866,2613,14,3493,27.935484,0.806452,34.64,1
2005,2,2005-02-01,RS,0817800,0817800 - PORTO DE SANTOS,130,96,3206,170,10,3386,24.661538,0.738462,33.395833,3
2005,2,2005-02-01,RS,1010500,1010500 - RIO GRANDE,42303,26565,179464,18543,560,198567,4.242347,0.62797,6.755656,3
2005,2,2005-02-01,SC,0920600,0920600 - ITAJAI,140,126,2236,65,19,2320,15.971429,0.9,17.746032,1
2005,2,2005-02-01,SP,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,247,223,2932,2240,32,5204,11.870445,0.902834,13.147982,3
2005,2,2005-02-01,SP,0817800,0817800 - PORTO DE SANTOS,229940,174131,3303055,108634,5452,3417141,14.364856,0.757289,18.968794,8
2005,2,2005-02-01,SP,1017600,1017600 - AEROPORTO SALGADO FILHO - PORTO ALEGRE,72,72,562,879,34,1475,7.805556,1.0,7.805556,1
2005,3,2005-03-01,AM,0227700,0227700 - AEROPORTO EDUARDO GOMES,100,112,3300,339,0,3639,33.0,1.12,29.464286,1
2005,3,2005-03-01,AP,0217600,0217600 - PORTO DE BELEM,168,32,558,8,0,566,3.321429,0.190476,17.4375,1
2005,3,2005-03-01,BA,0717800,0717800 - PORTO DE ITAGUAI,4200,3780,81750,5320,283,87353,19.464286,0.9,21.626984,1
2005,3,2005-03-01,BA,0817800,0817800 - PORTO DE SANTOS,4000,2520,98378,4464,425,103267,24.5945,0.63,39.038889,1
2005,3,2005-03-01,CE,0317600,0317600 - PORTO DE FORTALEZA,4320,3025,118512,5545,498,124555,27.433333,0.700231,39.177521,1
2005,3,2005-03-01,ES,0717600,0717600 - PORTO DO RIO DE JANEIRO,1632,1992,29622,1247,62,30931,18.150735,1.220588,14.870482,1
2005,3,2005-03-01,ES,0727600,0727600 - PORTO DE VITORIA,4661,4304,63221,5944,196,69361,13.563828,0.923407,14.688894,2
2005,3,2005-03-01,ES,0817800,0817800 - PORTO DE SANTOS,4200,5813,35245,3665,152,39062,8.391667,1.384048,6.063134,1
2005,3,2005-03-01,MG,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,12,4,40,50,0,90,3.333333,0.333333,10.0,1
2005,3,2005-03-01,MS,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,233,305,3939,1687,0,5626,16.905579,1.309013,12.914754,1
2005,3,2005-03-01,PR,0920600,0920600 - ITAJAI,3336,4083,10884,2066,0,12950,3.26259,1.223921,2.665687,1
2005,3,2005-03-01,RJ,0717800,0717800 - PORTO DE ITAGUAI,2916,1950,5200,1216,0,6416,1.783265,0.668724,2.666667,1
2005,3,2005-03-01,RS,0920600,0920600 - ITAJAI,36108,30253,115923,14108,469,130500,3.210452,0.837848,3.831785,2
2005,3,2005-03-01,RS,1010500,1010500 - RIO GRANDE,35380,23079,619767,20042,2275,642084,17.517439,0.652318,26.854153,3
2005,3,2005-03-01,RS,1017600,1017600 - AEROPORTO SALGADO FILHO - PORTO ALEGRE,248,247,4029,3505,101,7635,16.245968,0.995968,16.311741,1
2005,3,2005-03-01,SP,0717800,0717800 - PORTO DE ITAGUAI,16536,20452,38033,8462,0,46495,2.300012,1.236817,1.859623,1
2005,3,2005-03-01,SP,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,358,241,2490,2309,33,4832,6.955307,0.673184,10.33195,4
2005,3,2005-03-01,SP,0817800,0817800 - PORTO DE SANTOS,169587,128352,2849252,95690,9168,2954110,16.801123,0.75685,22.198735,11
2005,4,2005-04-01,AM,0227700,0227700 - AEROPORTO EDUARDO GOMES,20,16,660,135,0,795,33.0,0.8,41.25,1
2005,4,2005-04-01,BA,0817800,0817800 - PORTO DE SANTOS,3800,2762,70730,4464,142,75336,18.613158,0.726842,25.608255,1
2005,4,2005-04-01,CE,0317600,0317600 - PORTO DE FORTALEZA,2760,2046,53765,2634,226,56625,19.480072,0.741304,26.278104,1
2005,4,2005-04-01,ES,0727600,0727600 - PORTO DE VITORIA,29,34,1483,287,5,1775,51.137931,1.172414,43.617647,2
2005,4,2005-04-01,MG,0817800,0817800 - PORTO DE SANTOS,26760,29271,324195,20769,1468,346432,12.11491,1.093834,11.075638,3
2005,4,2005-04-01,PB,0817800,0817800 - PORTO DE SANTOS,38604,29190,222620,18060,869,241549,5.76676,0.756139,7.626584,2
2005,4,2005-04-01,PR,0920600,0920600 - ITAJAI,8492,8347,31496,6240,0,37736,3.708902,0.982925,3.773332,1
2005,4,2005-04-01,RJ,0717800,0717800 - PORTO DE ITAGUAI,3600,4200,4032,2250,0,6282,1.12,1.166667,0.96,1
2005,4,2005-04-01,RJ,0817800,0817800 - PORTO DE SANTOS,8160,10200,32691,4600,0,37291,4.00625,1.25,3.205,1
2005,4,2005-04-01,RS,1010500,1010500 - RIO GRANDE,62236,50740,1819195,45502,3459,1868156,29.23059,0.815284,35.853272,4
2005,4,2005-04-01,RS,1017600,1017600 - AEROPORTO SALGADO FILHO - PORTO ALEGRE,821,736,16857,7165,438,24460,20.532278,0.896468,22.903533,2
2005,4,2005-04-01,SP,0717800,0717800 - PORTO DE ITAGUAI,12708,11700,8478,4230,0,12708,0.667139,0.92068,0.724615,1
2005,4,2005-04-01,SP,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,57,70,1313,306,9,1628,23.035088,1.22807,18.757143,1
2005,4,2005-04-01,SP,0817800,0817800 - PORTO DE SANTOS,146270,110569,2662708,92604,6035,2761347,18.204061,0.755924,24.081867,8
2005,4,2005-04-01,SP,0920600,0920600 - ITAJAI,3600,510,64,109,0,173,0.017778,0.141667,0.12549,1
2005,5,2005-05-01,BA,0817800,0817800 - PORTO DE SANTOS,2406,1652,22001,1261,104,23366,9.144223,0.686617,13.317797,1
2005,5,2005-05-01,CE,0317600,0317600 - PORTO DE FORTALEZA,360,251,9596,866,43,10505,26.655556,0.697222,38.231076,1
2005,5,2005-05-01,CE,0317700,0317700 - AEROPORTO INTERNACIONAL PINTO MARTINS,24,17,960,523,6,1489,40.0,0.708333,56.470588,1
2005,5,2005-05-01,ES,0727600,0727600 - PORTO DE VITORIA,48,43,593,645,0,1238,12.354167,0.895833,13.790698,2
2005,5,2005-05-01,PR,0717800,0717800 - PORTO DE ITAGUAI,151,137,127,51,0,178,0.84106,0.907285,0.927007,1
2005,5,2005-05-01,PR,0920600,0920600 - ITAJAI,6168,6478,24913,4181,0,29094,4.039073,1.050259,3.845786,1
2005,5,2005-05-01,RJ,0717800,0717800 - PORTO DE ITAGUAI,8580,11545,7722,4430,0,12152,0.9,1.345571,0.668861,1
2005,5,2005-05-01,RS,1010500,1010500 - RIO GRANDE,36800,25261,665130,21409,2334,688873,18.074185,0.68644,26.330312,2
2005,5,2005-05-01,SC,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,29,16,320,87,0,407,11.034483,0.551724,20.0,1
2005,5,2005-05-01,SP,0717800,0717800 - PORTO DE ITAGUAI,3002,2320,7215,1343,0,8558,2.403398,0.772818,3.109914,2
2005,5,2005-05-01,SP,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,1034,778,21815,10991,107,32913,21.097679,0.752418,28.039846,6
2005,5,2005-05-01,SP,0817700,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS,3840,2834,46510,43318,232,90060,12.111979,0.738021,16.411433,2
2005,5,2005-05-01,SP,0817800,0817800 - PORTO DE SANTOS,225954,184307,3693692,205868,8138,3907698,16.347097,0.815684,20.040975,13
2005,5,2005-05-01,SP,0920600,0920600 - ITAJAI,2400,417,139,84,0,223,0.057917,0.17375,0.333333,1
2005,6,2005-06-01,AM,0227700,0227700 - AEROPORTO EDUARDO GOMES,200,232,6600,620,0,7220,33.0,1.16,28.448276,1
2005,6,2005-06-01,CE,0317600,0317600 - PORTO DE FORTALEZA,9713,6757,116246,4920,0,121166,11.968084,0.695666,17.203789,1
2005,6,2005-06-01,ES,0727600,0727600 - PORTO DE VITORIA,12533,5516,17094,3766,0,20860,1.363919,0.440118,3.098985,2
2005,6,2005-06-01,MG,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,60,70,614,822,11,1447,10.233333,1.166667,8.771429,2
2005,6,2005-06-01,MG,0817800,0817800 - PORTO DE SANTOS,2300,2735,31970,1870,68,33908,13.9,1.18913,11.689214,1
2005,6,2005-06-01,PB,0817800,0817800 - PORTO DE SANTOS,17808,12570,86255,8350,377,94982,4.84361,0.705863,6.861973,2
2005,6,2005-06-01,PR,0920600,0920600 - ITAJAI,2896,2911,12742,2231,0,14973,4.399862,1.00518,4.37719,1
2005,6,2005-06-01,RJ,0717600,0717600 - PORTO DO RIO DE JANEIRO,25383,26918,22845,13080,0,35925,0.900012,1.060474,0.848689,1
2005,6,2005-06-01,RJ,0717700,0717700 - AEROPORTO INTERNACIONAL DO RIO DE JANEIRO,50,55,7140,425,0,7565,142.8,1.1,129.818182,1
2005,6,2005-06-01,RS,1010500,1010500 - RIO GRANDE,18720,13104,475721,10871,1760,488352,25.412447,0.7,36.303495,1
2005,6,2005-06-01,RS,1017600,1017600 - AEROPORTO SALGADO FILHO - PORTO ALEGRE,565,511,13818,5435,200,19453,24.456637,0.904425,27.041096,3
2005,6,2005-06-01,SC,0920600,0920600 - ITAJAI,116,100,1751,121,14,1886,15.094828,0.862069,17.51,1
2005,6,2005-06-01,SP,0717800,0717800 - PORTO DE ITAGUAI,12996,11700,6230,4600,0,10830,0.479378,0.900277,0.532479,1
2005,6,2005-06-01,SP,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,1277,1185,21862,13337,35,35234,17.119812,0.927956,18.448945,10
2005,6,2005-06-01,SP,0817700,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS,120,77,1413,1652,7,3072,11.775,0.641667,18.350649,1
2005,6,2005-06-01,SP,0817800,0817800 - PORTO DE SANTOS,228503,187324,3905418,142258,7543,4055219,17.09132,0.819788,20.848466,13
2005,7,2005-07-01,AL,0717600,0717600 - PORTO DO RIO DE JANEIRO,120,20,142,8,0,150,1.183333,0.166667,7.1,1
2005,7,2005-07-01,ES,0717800,0717800 - PORTO DE ITAGUAI,9940,11510,11729,4500,0,16229,1.17998,1.157948,1.019027,1
2005,7,2005-07-01,ES,0727600,0727600 - PORTO DE VITORIA,84,63,1469,407,7,1883,17.488095,0.75,23.31746,1
2005,7,2005-07-01,MS,0817800,0817800 - PORTO DE SANTOS,12480,7850,13728,2200,0,15928,1.1,0.629006,1.74879,1
2005,7,2005-07-01,RJ,0717600,0717600 - PORTO DO RIO DE JANEIRO,19104,10985,11462,3885,0,15347,0.599979,0.57501,1.043423,1
2005,7,2005-07-01,RS,1010500,1010500 - RIO GRANDE,53274,42805,501293,27560,817,529670,9.409712,0.803488,11.711085,2
2005,7,2005-07-01,RS,1017600,1017600 - AEROPORTO SALGADO FILHO - PORTO ALEGRE,591,460,12572,4900,164,17636,21.27242,0.778342,27.330435,4
2005,7,2005-07-01,SP,0717800,0717800 - PORTO DE ITAGUAI,15120,19280,34776,7620,0,42396,2.3,1.275132,1.803734,1
2005,7,2005-07-01,SP,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,1274,939,25397,12534,127,38058,19.934851,0.737049,27.046858,5
2005,7,2005-07-01,SP,0817700,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS,1224,878,14160,9192,71,23423,11.568627,0.71732,16.127563,1
2005,7,2005-07-01,SP,0817800,0817800 - PORTO DE SANTOS,279682,216326,4684159,184099,5047,4873305,16.74816,0.773471,21.653241,9
2005,8,2005-08-01,AM,0227600,0227600 - PORTO DE MANAUS,6976,2796,6591,639,0,7230,0.944811,0.400803,2.357296,1
2005,8,2005-08-01,BA,0817800,0817800 - PORTO DE SANTOS,1604,963,20350,853,95,21298,12.687032,0.600374,21.13188,1
2005,8,2005-08-01,ES,0727600,0727600 - PORTO DE VITORIA,9673,9132,109908,8233,272,118413,11.362349,0.944071,12.03548,3
2005,8,2005-08-01,RS,1010500,1010500 - RIO GRANDE,35592,30296,1010535,26808,1607,1038950,28.392195,0.851203,33.355393,2
2005,8,2005-08-01,RS,1010900,1010900 - URUGUAIANA,10008,6975,14812,400,0,15212,1.480016,0.696942,2.123584,1
2005,8,2005-08-01,RS,1017600,1017600 - AEROPORTO SALGADO FILHO - PORTO ALEGRE,413,292,8647,4423,172,13242,20.937046,0.707022,29.613014,2
2005,8,2005-08-01,SC,0817800,0817800 - PORTO DE SANTOS,578,271,3350,359,31,3740,5.795848,0.468858,12.361624,1
2005,8,2005-08-01,SC,0927700,0927700 - PORTO DE SAO FRANCISCO DO SUL,3020,1317,24444,1293,230,25967,8.09404,0.436093,18.560364,1
2005,8,2005-08-01,SP,0717600,0717600 - PORTO DO RIO DE JANEIRO,19104,10985,11462,3884,0,15346,0.599979,0.57501,1.043423,1
2005,8,2005-08-01,SP,0717800,0717800 - PORTO DE ITAGUAI,16056,14372,25880,5928,0,31808,1.611858,0.895117,1.800724,1
2005,8,2005-08-01,SP,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,541,412,13216,3481,21,16718,24.428835,0.761553,32.07767,2
2005,8,2005-08-01,SP,0817800,0817800 - PORTO DE SANTOS,245166,193501,4139762,156160,9354,4305276,16.885547,0.789265,21.394008,11
2005,9,2005-09-01,AM,0227700,0227700 - AEROPORTO EDUARDO GOMES,460,369,13540,1585,0,15125,29.434783,0.802174,36.693767,2
2005,9,2005-09-01,BA,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,199,137,2029,1636,32,3697,10.19598,0.688442,14.810219,1
2005,9,2005-09-01,BA,0817800,0817800 - PORTO DE SANTOS,1422,990,14291,849,65,15205,10.04993,0.696203,14.435354,1
2005,9,2005-09-01,CE,0317602,0317602 - PECEM,1166,790,27231,3357,104,30692,23.354202,0.67753,34.46962,3
2005,9,2005-09-01,CE,0317700,0317700 - AEROPORTO INTERNACIONAL PINTO MARTINS,420,322,17476,12514,102,30092,41.609524,0.766667,54.273292,1
2005,9,2005-09-01,CE,0717800,0717800 - PORTO DE ITAGUAI,96,82,1835,145,7,1987,19.114583,0.854167,22.378049,1
2005,9,2005-09-01,PR,0920600,0920600 - ITAJAI,2808,2872,15372,2035,0,17407,5.474359,1.022792,5.352368,1
2005,9,2005-09-01,RS,1010500,1010500 - RIO GRANDE,71672,53717,1290184,41278,2964,1334426,18.001228,0.749484,24.018169,4
2005,9,2005-09-01,RS,1017600,1017600 - AEROPORTO SALGADO FILHO - PORTO ALEGRE,136,95,1275,1504,6,2785,9.375,0.698529,13.421053,1
2005,9,2005-09-01,SC,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,40,14,435,189,4,628,10.875,0.35,31.071429,1
2005,9,2005-09-01,SP,0717800,0717800 - PORTO DE ITAGUAI,8377,9748,31589,4129,0,35718,3.77092,1.163662,3.240562,2
2005,9,2005-09-01,SP,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,3396,2552,67947,31493,343,99783,20.007951,0.751472,26.625,1
2005,9,2005-09-01,SP,0817800,0817800 - PORTO DE SANTOS,210215,162410,3387113,132646,8062,3527821,16.112613,0.77259,20.855323,7
2005,10,2005-10-01,BA,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,334,228,3357,2245,48,5650,10.050898,0.682635,14.723684,1
2005,10,2005-10-01,CE,0317600,0317600 - PORTO DE FORTALEZA,6840,4350,56183,3618,0,59801,8.213889,0.635965,12.915632,1
2005,10,2005-10-01,CE,0717800,0717800 - PORTO DE ITAGUAI,1200,950,32160,2315,117,34592,26.8,0.791667,33.852632,1
2005,10,2005-10-01,ES,0727600,0727600 - PORTO DE VITORIA,4883,3900,65205,4600,628,70433,13.353471,0.798689,16.719231,1
2005,10,2005-10-01,PB,0417700,0417700 - AEROPORTO GUARARAPES,35,21,193,283,1,477,5.514286,0.6,9.190476,1
2005,10,2005-10-01,PB,0817800,0817800 - PORTO DE SANTOS,78492,58105,453710,38916,1010,493636,5.780334,0.740267,7.80845,2
2005,10,2005-10-01,PR,0920600,0920600 - ITAJAI,6760,5916,35252,4294,0,39546,5.214793,0.875148,5.958756,1
2005,10,2005-10-01,RS,1010500,1010500 - RIO GRANDE,40097,28994,814262,23667,1582,839511,20.307305,0.723096,28.08381,3
2005,10,2005-10-01,RS,1017600,1017600 - AEROPORTO SALGADO FILHO - PORTO ALEGRE,136,109,2096,1538,7,3641,15.411765,0.801471,19.229358,1
2005,10,2005-10-01,SC,0920600,0920600 - ITAJAI,9330,13402,40539,5252,0,45791,4.345016,1.436442,3.024847,2
2005,10,2005-10-01,SP,0717800,0717800 - PORTO DE ITAGUAI,15120,19960,58888,7640,0,66528,3.894709,1.320106,2.950301,1
2005,10,2005-10-01,SP,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,16796,18452,314446,163883,83,478412,18.721481,1.098595,17.041296,3
2005,10,2005-10-01,SP,0817800,0817800 - PORTO DE SANTOS,203907,159912,3507403,137342,5627,3650372,17.200994,0.78424,21.933332,7
2005,11,2005-11-01,BA,0517600,0517600 - PORTO DE SALVADOR,22200,20200,158752,22350,749,181851,7.150991,0.90991,7.85901,1
2005,11,2005-11-01,BA,0517700,0517700 - AEROPORTO INTERNACIONAL DE SALVADOR DEP. LUIS EDUARDO,26,33,160,301,0,461,6.153846,1.269231,4.848485,1
2005,11,2005-11-01,BA,0817800,0817800 - PORTO DE SANTOS,800,552,8160,628,41,8829,10.2,0.69,14.782609,1
2005,11,2005-11-01,PR,0910700,0910700 - PARANAGUA,15738,5326,48001,2128,5,50134,3.050006,0.338417,9.01258,1
2005,11,2005-11-01,PR,0920600,0920600 - ITAJAI,6656,6887,35680,4222,0,39902,5.360577,1.034706,5.180775,1
2005,11,2005-11-01,RJ,0717600,0717600 - PORTO DO RIO DE JANEIRO,520,104,7243,905,0,8148,13.928846,0.2,69.644231,1
2005,11,2005-11-01,RJ,0717800,0717800 - PORTO DE ITAGUAI,18720,18680,16848,7396,0,24244,0.9,0.997863,0.901927,1
2005,11,2005-11-01,RS,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,30,24,590,263,2,855,19.666667,0.8,24.583333,1
2005,11,2005-11-01,RS,1010500,1010500 - RIO GRANDE,18026,12657,356369,14146,775,371290,19.769722,0.702152,28.155882,3
2005,11,2005-11-01,RS,1017600,1017600 - AEROPORTO SALGADO FILHO - PORTO ALEGRE,417,278,6255,4361,31,10647,15.0,0.666667,22.5,3
2005,11,2005-11-01,SC,0817700,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS,142,128,3571,350,19,3940,25.147887,0.901408,27.898438,1
2005,11,2005-11-01,SP,0717600,0717600 - PORTO DO RIO DE JANEIRO,42852,29535,37231,8816,0,46047,0.868828,0.689233,1.260572,1
2005,11,2005-11-01,SP,0717800,0717800 - PORTO DE ITAGUAI,43100,44209,168009,19567,0,187576,3.898121,1.025731,3.800335,2
2005,11,2005-11-01,SP,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,728,385,11129,3733,10,14872,15.287088,0.528846,28.906494,5
2005,11,2005-11-01,SP,0817700,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS,494,394,9880,4104,49,14033,20.0,0.797571,25.076142,1
2005,11,2005-11-01,SP,0817800,0817800 - PORTO DE SANTOS,154073,114089,2386135,87962,8633,2482730,15.487042,0.740487,20.914681,10
2005,12,2005-12-01,DF,0717700,0717700 - AEROPORTO INTERNACIONAL DO RIO DE JANEIRO,36,39,327,138,0,465,9.083333,1.083333,8.384615,1
2005,12,2005-12-01,ES,0727600,0727600 - PORTO DE VITORIA,23826,22848,182008,13579,316,195903,7.63905,0.958952,7.966036,3
2005,12,2005-12-01,MG,0717800,0717800 - PORTO DE ITAGUAI,3600,3300,24360,3398,0,27758,6.766667,0.916667,7.381818,1
2005,12,2005-12-01,PB,0417700,0417700 - AEROPORTO GUARARAPES,300,223,2018,3530,21,5569,6.726667,0.743333,9.049327,1
2005,12,2005-12-01,PR,0920600,0920600 - ITAJAI,12176,12767,56660,6304,0,62964,4.653417,1.048538,4.438004,1
2005,12,2005-12-01,RS,1010500,1010500 - RIO GRANDE,70877,55584,1533104,44804,1836,1579744,21.630487,0.784232,27.58175,2
2005,12,2005-12-01,SC,0817800,0817800 - PORTO DE SANTOS,3324,4078,106134,873,357,107364,31.929603,1.226835,26.025993,1
2005,12,2005-12-01,SC,0920600,0920600 - ITAJAI,552,953,10567,904,31,11502,19.143116,1.726449,11.088143,2
2005,12,2005-12-01,SP,0717800,0717800 - PORTO DE ITAGUAI,8280,8555,25668,2945,0,28613,3.1,1.033213,3.000351,1
2005,12,2005-12-01,SP,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,3544,2098,64074,26261,298,90633,18.079571,0.591986,30.540515,10
2005,12,2005-12-01,SP,0817800,0817800 - PORTO DE SANTOS,21107,15409,306790,12987,1286,321063,14.534988,0.730042,19.909793,7
2006,1,2006-01-01,CE,0317700,0317700 - AEROPORTO INTERNACIONAL PINTO MARTINS,288,307,4677,6544,38,11259,16.239583,1.065972,15.234528,1
2006,1,2006-01-01,CE,0717800,0717800 - PORTO DE ITAGUAI,1212,1293,19324,2550,74,21948,15.943894,1.066832,14.945089,1
2006,1,2006-01-01,ES,0727600,0727600 - PORTO DE VITORIA,3400,3031,32450,4869,76,37395,9.544118,0.891471,10.706038,2
2006,1,2006-01-01,PB,0817800,0817800 - PORTO DE SANTOS,8000,7338,44147,3292,182,47621,5.518375,0.91725,6.016217,1
