year,month,period,country_code,country_name,pairs,kg_net,fob_usd,freight_usd,insurance_usd,cif_usd_proxy,avg_fob_usd_pair,kg_per_pair,fob_usd_per_kg,source_rows
1998,9,1998-09-01,161,Taiwan (Formosa),771,721,5797,161,5,5963,7.518807,0.935149,8.040222,3
1998,9,1998-09-01,190,Coreia do Sul,883,942,11713,2850,25,14588,13.265006,1.066818,12.434183,1
1998,9,1998-09-01,245,Espanha,2250,1508,31514,796,334,32644,14.006222,0.670222,20.897878,1
1998,9,1998-09-01,249,Estados Unidos,4719,2267,16801,1800,28,18629,3.560288,0.480398,7.411116,8
1998,9,1998-09-01,267,Filipinas,480,464,12000,466,0,12466,25.0,0.966667,25.862069,1
1998,9,1998-09-01,351,Hong Kong,5820,4477,33174,1950,0,35124,5.7,0.769244,7.409873,1
1998,9,1998-09-01,365,Indonésia,26319,24466,272824,12579,657,286060,10.366047,0.929595,11.151149,6
1998,9,1998-09-01,386,Itália,456,384,4909,46,0,4955,10.765351,0.842105,12.783854,2
1998,9,1998-09-01,776,Tailândia,5536,4411,99993,4613,705,105311,18.062319,0.796785,22.669009,3
1998,9,1998-09-01,858,Vietnã,53004,42852,454456,18845,6514,479815,8.573994,0.808467,10.605246,5
1998,10,1998-10-01,063,Argentina,107736,97225,2522402,17550,14703,2554655,23.412805,0.902437,25.943965,1
1998,10,1998-10-01,160,China,102317,81199,999167,57169,3699,1060035,9.765406,0.793602,12.305164,11
1998,10,1998-10-01,161,Taiwan (Formosa),216,241,1957,28,0,1985,9.060185,1.115741,8.120332,2
1998,10,1998-10-01,169,Colômbia,2230,932,28990,1908,0,30898,13.0,0.417937,31.10515,1
1998,10,1998-10-01,245,Espanha,10500,7035,147716,3091,1390,152197,14.06819,0.67,20.997299,1
1998,10,1998-10-01,249,Estados Unidos,3465,3489,41392,3212,0,44604,11.945743,1.006926,11.863571,2
1998,10,1998-10-01,267,Filipinas,1440,1098,32640,1741,0,34381,22.666667,0.7625,29.726776,1
1998,10,1998-10-01,351,Hong Kong,11351,10613,82340,4124,0,86464,7.253986,0.934984,7.758409,2
1998,10,1998-10-01,365,Indonésia,25186,21543,241057,8857,320,250234,9.571071,0.855356,11.189574,3
1998,10,1998-10-01,386,Itália,312,261,2797,29,0,2826,8.964744,0.836538,10.716475,1
1998,10,1998-10-01,776,Tailândia,32496,23027,591671,24229,4402,620302,18.207502,0.70861,25.694663,2
1998,10,1998-10-01,858,Vietnã,18100,15931,186241,8023,909,195173,10.289558,0.880166,11.690478,4
1998,11,1998-11-01,063,Argentina,152140,136227,3468954,24570,20214,3513738,22.801065,0.895406,25.464511,1
1998,11,1998-11-01,160,China,80936,67110,649090,46691,2590,698371,8.019793,0.829174,9.672031,10
1998,11,1998-11-01,161,Taiwan (Formosa),156,161,1596,24,0,1620,10.230769,1.032051,9.913043,1
1998,11,1998-11-01,245,Espanha,7065,4971,98511,2527,696,101734,13.943524,0.703609,19.817139,1
1998,11,1998-11-01,249,Estados Unidos,1762,2072,21812,1533,0,23345,12.379115,1.175936,10.527027,5
1998,11,1998-11-01,351,Hong Kong,22,13,229,51,0,280,10.409091,0.590909,17.615385,1
1998,11,1998-11-01,365,Indonésia,20789,18968,157977,4439,0,162416,7.599067,0.912406,8.328606,2
1998,11,1998-11-01,386,Itália,587,487,5518,389,4,5911,9.400341,0.829642,11.330595,4
1998,11,1998-11-01,628,Reino Unido,250,60,2202,319,0,2521,8.808,0.24,36.7,1
1998,11,1998-11-01,741,Singapura,1940,2041,18875,557,0,19432,9.729381,1.052062,9.247918,1
1998,11,1998-11-01,750,Sri Lanka,3339,2935,38399,1277,0,39676,11.50015,0.879006,13.083135,1
1998,11,1998-11-01,776,Tailândia,26886,18920,452321,18150,0,470471,16.823663,0.703712,23.90703,2
1998,11,1998-11-01,791,"Tcheca, República",70,32,425,550,0,975,6.071429,0.457143,13.28125,1
1998,11,1998-11-01,858,Vietnã,28332,26652,354151,11680,341,366172,12.500035,0.940703,13.287971,5
1998,12,1998-12-01,063,Argentina,193280,174263,4382016,31590,25537,4439143,22.671854,0.901609,25.145992,1
1998,12,1998-12-01,160,China,17622,11813,162106,10017,612,172735,9.199069,0.670355,13.722678,5
1998,12,1998-12-01,161,Taiwan (Formosa),120,85,915,29,0,944,7.625,0.708333,10.764706,2
1998,12,1998-12-01,190,Coreia do Sul,799,815,9369,2898,0,12267,11.725907,1.020025,11.495706,1
1998,12,1998-12-01,245,Espanha,6600,4759,92400,2479,405,95284,14.0,0.721061,19.415844,1
1998,12,1998-12-01,249,Estados Unidos,680,805,5031,2842,0,7873,7.398529,1.183824,6.249689,3
1998,12,1998-12-01,267,Filipinas,480,350,12000,1421,0,13421,25.0,0.729167,34.285714,1
1998,12,1998-12-01,275,França,62,18,840,90,0,930,13.548387,0.290323,46.666667,1
1998,12,1998-12-01,351,Hong Kong,11745,5585,15181,2020,0,17201,1.29255,0.475521,2.718174,2
1998,12,1998-12-01,365,Indonésia,4800,4356,50777,2354,0,53131,10.578542,0.9075,11.656795,2
1998,12,1998-12-01,386,Itália,340,282,2411,56,0,2467,7.091176,0.829412,8.549645,2
1998,12,1998-12-01,586,Paraguai,8687,7937,56457,1805,0,58262,6.499022,0.913664,7.113141,1
1998,12,1998-12-01,628,Reino Unido,12,4,459,41,0,500,38.25,0.333333,114.75,1
1998,12,1998-12-01,741,Singapura,3039,3837,28140,1465,0,29605,9.259625,1.262586,7.333855,2
1998,12,1998-12-01,776,Tailândia,1440,1052,29280,4271,0,33551,20.333333,0.730556,27.8327,1
1998,12,1998-12-01,858,Vietnã,27971,22331,274939,12753,1699,289391,9.82943,0.798363,12.311988,5
1999,1,1999-01-01,063,Argentina,68980,61439,1505877,11700,8781,1526358,21.830632,0.890678,24.510116,1
1999,1,1999-01-01,160,China,8692,8027,84798,4416,10,89224,9.755867,0.923493,10.564096,5
1999,1,1999-01-01,161,Taiwan (Formosa),3408,3325,49529,3402,0,52931,14.533157,0.975646,14.89594,3
1999,1,1999-01-01,187,Coreia do Norte,689,479,12291,1648,0,13939,17.838897,0.69521,25.659708,1
1999,1,1999-01-01,190,Coreia do Sul,73,55,1576,205,1,1782,21.589041,0.753425,28.654545,1
1999,1,1999-01-01,245,Espanha,12209,8615,167143,4780,745,172668,13.690147,0.705627,19.401393,2
1999,1,1999-01-01,249,Estados Unidos,691,263,1025,3792,0,4817,1.483357,0.380608,3.897338,2
1999,1,1999-01-01,351,Hong Kong,6182,6224,47364,2468,22,49854,7.661598,1.006794,7.609897,3
1999,1,1999-01-01,365,Indonésia,17079,15144,130027,7316,2,137345,7.613268,0.886703,8.586041,5
1999,1,1999-01-01,386,Itália,1390,1171,11931,156,0,12087,8.583453,0.842446,10.188728,3
1999,1,1999-01-01,399,Japão,66,35,396,105,2,503,6.0,0.530303,11.314286,1
1999,1,1999-01-01,776,Tailândia,113,80,2102,305,2,2409,18.60177,0.707965,26.275,1
1999,1,1999-01-01,858,Vietnã,20924,24215,189778,2716,0,192494,9.069872,1.157284,7.837208,2
1999,2,1999-02-01,063,Argentina,67932,61303,1443866,11700,8422,1463988,21.254578,0.902417,23.552942,1
1999,2,1999-02-01,160,China,17134,14182,207931,14318,1506,223755,12.135578,0.827711,14.661613,4
1999,2,1999-02-01,161,Taiwan (Formosa),156,161,1592,17,0,1609,10.205128,1.032051,9.888199,1
1999,2,1999-02-01,365,Indonésia,7572,8013,51619,2180,0,53799,6.817089,1.058241,6.441907,2
1999,2,1999-02-01,386,Itália,609,759,7590,281,24,7895,12.463054,1.246305,10.0,5
1999,2,1999-02-01,628,Reino Unido,4,6,125,63,0,188,31.25,1.5,20.833333,1
1999,2,1999-02-01,858,Vietnã,3805,4563,32824,448,0,33272,8.626544,1.199212,7.193513,2
1999,3,1999-03-01,063,Argentina,42420,38285,1007970,7020,5873,1020863,23.761669,0.902522,26.328066,1
1999,3,1999-03-01,160,China,8697,8099,91353,10251,21,101625,10.503967,0.931241,11.279541,5
1999,3,1999-03-01,161,Taiwan (Formosa),162,163,1443,26,0,1469,8.907407,1.006173,8.852761,2
1999,3,1999-03-01,190,Coreia do Sul,248,213,10525,248,0,10773,42.439516,0.858871,49.413146,2
1999,3,1999-03-01,245,Espanha,8016,5956,112621,1600,600,114821,14.049526,0.743014,18.908831,1
1999,3,1999-03-01,249,Estados Unidos,422,540,7868,274,0,8142,18.64455,1.279621,14.57037,2
1999,3,1999-03-01,365,Indonésia,8106,7563,86246,2942,0,89188,10.639773,0.933013,11.403676,3
1999,3,1999-03-01,386,Itália,1301,1086,10642,136,0,10778,8.179862,0.834743,9.799263,3
1999,3,1999-03-01,676,Rússia,20,10,160,59,1,220,8.0,0.5,16.0,1
1999,3,1999-03-01,776,Tailândia,504,407,8922,276,3,9201,17.702381,0.80754,21.921376,2
1999,3,1999-03-01,858,Vietnã,13440,15673,105630,2578,4,108212,7.859375,1.166146,6.739616,2
1999,4,1999-04-01,063,Argentina,89660,81003,1988301,15210,11592,2015103,22.176009,0.903446,24.546017,1
1999,4,1999-04-01,160,China,44236,39624,367292,24496,1688,393476,8.303011,0.895741,9.269433,5
1999,4,1999-04-01,161,Taiwan (Formosa),237,284,1750,26,0,1776,7.383966,1.198312,6.161972,1
1999,4,1999-04-01,249,Estados Unidos,105,105,830,140,0,970,7.904762,1.0,7.904762,1
1999,4,1999-04-01,365,Indonésia,7502,6908,56314,943,0,57257,7.506532,0.920821,8.151998,2
1999,4,1999-04-01,386,Itália,729,639,5609,95,0,5704,7.694102,0.876543,8.777778,3
1999,4,1999-04-01,399,Japão,9720,4055,84649,3100,0,87749,8.708745,0.417181,20.875216,1
1999,4,1999-04-01,776,Tailândia,12660,8500,173159,5471,491,179121,13.677646,0.671406,20.371647,2
1999,4,1999-04-01,858,Vietnã,21398,19394,213465,9306,444,223215,9.975932,0.906346,11.006755,4
1999,5,1999-05-01,063,Argentina,77853,70260,1717933,12884,10010,1740827,22.066369,0.90247,24.451082,2
1999,5,1999-05-01,097,Bolívia,167,1417,1670,50,0,1720,10.0,8.48503,1.178546,1
1999,5,1999-05-01,160,China,41590,33759,291242,23805,1490,316537,7.002693,0.81171,8.627092,7
1999,5,1999-05-01,161,Taiwan (Formosa),609,362,4038,113,0,4151,6.630542,0.594417,11.154696,2
1999,5,1999-05-01,187,Coreia do Norte,800,592,12965,1800,0,14765,16.20625,0.74,21.900338,1
1999,5,1999-05-01,249,Estados Unidos,28,30,272,41,0,313,9.714286,1.071429,9.066667,2
1999,5,1999-05-01,365,Indonésia,15141,13969,130251,3209,0,133460,8.602536,0.922594,9.324289,4
1999,5,1999-05-01,386,Itália,723,632,5529,70,1,5600,7.647303,0.874136,8.748418,3
1999,5,1999-05-01,455,Malásia,480,480,6504,52,143,6699,13.55,1.0,13.55,1
1999,5,1999-05-01,776,Tailândia,1440,1330,24000,1205,0,25205,16.666667,0.923611,18.045113,1
1999,5,1999-05-01,858,Vietnã,25325,24910,219947,8232,330,228509,8.684975,0.983613,8.829667,5
1999,6,1999-06-01,023,Alemanha,24,6,198,23,1,222,8.25,0.25,33.0,1
1999,6,1999-06-01,063,Argentina,34248,30957,664555,5850,3879,674284,19.404199,0.903907,21.467035,1
1999,6,1999-06-01,160,China,14877,10479,106103,6334,467,112904,7.132016,0.704376,10.125298,3
1999,6,1999-06-01,161,Taiwan (Formosa),863,884,6891,83,0,6974,7.984936,1.024334,7.795249,1
1999,6,1999-06-01,169,Colômbia,686,550,14640,1550,0,16190,21.341108,0.801749,26.618182,1
1999,6,1999-06-01,249,Estados Unidos,24,18,459,44,2,505,19.125,0.75,25.5,2
1999,6,1999-06-01,351,Hong Kong,852,751,14775,398,49,15222,17.341549,0.881455,19.673768,2
1999,6,1999-06-01,365,Indonésia,18174,16612,134337,3371,0,137708,7.391713,0.914053,8.086745,2
1999,6,1999-06-01,386,Itália,903,785,8721,109,12,8842,9.657807,0.869324,11.109554,3
1999,6,1999-06-01,573,Países Baixos (Holanda),250,63,14464,314,0,14778,57.856,0.252,229.587302,1
1999,6,1999-06-01,791,"Tcheca, República",84,37,474,497,0,971,5.642857,0.440476,12.810811,1
1999,6,1999-06-01,858,Vietnã,15209,15951,116219,1736,34,117989,7.641462,1.048787,7.286001,2
1999,7,1999-07-01,063,Argentina,13932,12573,281253,2340,1727,285320,20.187554,0.902455,22.369602,1
1999,7,1999-07-01,160,China,5260,5197,77573,3306,23,80902,14.747719,0.988023,14.926496,3
1999,7,1999-07-01,161,Taiwan (Formosa),1,1,20,4,0,24,20.0,1.0,20.0,1
1999,7,1999-07-01,249,Estados Unidos,160,96,1820,716,0,2536,11.375,0.6,18.958333,2
1999,7,1999-07-01,365,Indonésia,5662,5388,40317,586,0,40903,7.120629,0.951607,7.482739,1
1999,7,1999-07-01,386,Itália,480,441,3800,49,0,3849,7.916667,0.91875,8.61678,2
1999,7,1999-07-01,628,Reino Unido,12,18,379,197,0,576,31.583333,1.5,21.055556,1
1999,7,1999-07-01,858,Vietnã,7470,6958,63413,1699,170,65282,8.489023,0.931459,9.113682,2
1999,8,1999-08-01,158,Chile,54,148,891,247,0,1138,16.5,2.740741,6.02027,1
1999,8,1999-08-01,160,China,6788,6694,56180,2855,117,59152,8.27637,0.986152,8.39259,3
1999,8,1999-08-01,161,Taiwan (Formosa),1741,1818,13350,237,0,13587,7.668007,1.044227,7.343234,3
1999,8,1999-08-01,190,Coreia do Sul,2,1,32,5,0,37,16.0,0.5,32.0,1
1999,8,1999-08-01,245,Espanha,1199,864,18452,311,95,18858,15.389491,0.720601,21.356481,1
1999,8,1999-08-01,249,Estados Unidos,3535,3115,55028,1946,0,56974,15.56662,0.881188,17.66549,2
1999,8,1999-08-01,275,França,23,6,142,12,0,154,6.173913,0.26087,23.666667,1
1999,8,1999-08-01,351,Hong Kong,12042,12878,34512,4588,29,39129,2.865969,1.069424,2.679919,3
1999,8,1999-08-01,365,Indonésia,50504,49536,362322,6636,0,368958,7.174125,0.980833,7.314317,2
1999,8,1999-08-01,386,Itália,2304,2022,17157,264,1,17422,7.446615,0.877604,8.485163,3
1999,8,1999-08-01,858,Vietnã,16736,16831,130493,3752,308,134553,7.797144,1.005676,7.753134,4
1999,9,1999-09-01,160,China,72801,62652,702323,34515,3162,740000,9.647161,0.860593,11.209906,6
1999,9,1999-09-01,161,Taiwan (Formosa),4383,4826,42176,1135,95,43406,9.622633,1.101072,8.739329,2
1999,9,1999-09-01,249,Estados Unidos,52,52,536,69,0,605,10.307692,1.0,10.307692,1
1999,9,1999-09-01,351,Hong Kong,576,300,10449,194,54,10697,18.140625,0.520833,34.83,1
1999,9,1999-09-01,365,Indonésia,43863,41409,350479,11960,0,362439,7.990311,0.944053,8.463836,3
1999,9,1999-09-01,386,Itália,892,757,7060,196,0,7256,7.914798,0.848655,9.326288,3
1999,9,1999-09-01,776,Tailândia,960,784,18240,855,0,19095,19.0,0.816667,23.265306,1
1999,9,1999-09-01,845,Uruguai,456,24415,19578,10925,0,30503,42.934211,53.541667,0.801884,2
1999,9,1999-09-01,858,Vietnã,10173,10503,71384,1256,0,72640,7.017006,1.032439,6.796534,1
1999,10,1999-10-01,160,China,15529,11975,148563,9950,369,158882,9.56681,0.771138,12.406096,7
1999,10,1999-10-01,161,Taiwan (Formosa),1301,1308,9777,142,0,9919,7.514988,1.00538,7.474771,2
1999,10,1999-10-01,245,Espanha,5510,3996,77075,1592,382,79049,13.988203,0.725227,19.288038,2
1999,10,1999-10-01,249,Estados Unidos,267,497,3219,835,0,4054,12.05618,1.861423,6.476861,1
1999,10,1999-10-01,275,França,160,254,3200,303,0,3503,20.0,1.5875,12.598425,1
1999,10,1999-10-01,351,Hong Kong,9744,8953,37915,5216,0,43131,3.891112,0.918822,4.234893,2
1999,10,1999-10-01,365,Indonésia,15585,16556,109379,1642,0,111021,7.018223,1.062303,6.606608,1
1999,10,1999-10-01,386,Itália,12,10,79,1,0,80,6.583333,0.833333,7.9,1
1999,10,1999-10-01,845,Uruguai,909,10754,7408,3500,0,10908,8.149615,11.830583,0.68886,1
1999,10,1999-10-01,858,Vietnã,15212,13596,131186,5820,949,137955,8.62385,0.893768,9.648867,3
1999,11,1999-11-01,160,China,21054,19042,234062,8978,277,243317,11.117222,0.904436,12.291881,7
1999,11,1999-11-01,161,Taiwan (Formosa),7583,5057,62845,3167,308,66320,8.287617,0.666886,12.427328,2
1999,11,1999-11-01,245,Espanha,2556,1910,35644,792,177,36613,13.945227,0.747261,18.66178,2
1999,11,1999-11-01,249,Estados Unidos,91,82,3151,209,8,3368,34.626374,0.901099,38.426829,2
1999,11,1999-11-01,351,Hong Kong,1703,1697,25928,1846,59,27833,15.224897,0.996477,15.278727,3
1999,11,1999-11-01,365,Indonésia,12135,12302,116001,5527,0,121528,9.559209,1.013762,9.429442,3
1999,11,1999-11-01,386,Itália,233,188,1920,63,2,1985,8.240343,0.806867,10.212766,5
1999,11,1999-11-01,455,Malásia,120,175,1800,9,43,1852,15.0,1.458333,10.285714,1
1999,11,1999-11-01,858,Vietnã,14326,15362,114791,4094,187,119072,8.012774,1.072316,7.472399,3
1999,12,1999-12-01,111,Bulgária,5,4,158,23,0,181,31.6,0.8,39.5,1
1999,12,1999-12-01,160,China,1809,1530,15458,456,7,15921,8.545053,0.845771,10.103268,4
1999,12,1999-12-01,161,Taiwan (Formosa),2906,3236,51769,1574,0,53343,17.814522,1.113558,15.997837,2
1999,12,1999-12-01,190,Coreia do Sul,6336,6657,113596,3150,0,116746,17.928662,1.050663,17.064143,1
1999,12,1999-12-01,245,Espanha,2265,1657,31769,593,163,32525,14.026049,0.731567,19.172601,1
1999,12,1999-12-01,249,Estados Unidos,300,232,4450,644,0,5094,14.833333,0.773333,19.181034,4
1999,12,1999-12-01,351,Hong Kong,3888,4240,61825,2192,0,64017,15.901492,1.090535,14.581368,1
1999,12,1999-12-01,365,Indonésia,9753,9351,73250,1640,22,74912,7.51051,0.958782,7.833387,3
1999,12,1999-12-01,386,Itália,4848,4024,29143,331,0,29474,6.011345,0.830033,7.242296,2
1999,12,1999-12-01,455,Malásia,48,24,648,6,0,654,13.5,0.5,27.0,1
1999,12,1999-12-01,858,Vietnã,6785,7251,49515,1415,57,50987,7.297716,1.068681,6.828713,3
2000,1,2000-01-01,160,China,14108,12157,228061,8546,393,237000,16.165367,0.86171,18.759645,3
2000,1,2000-01-01,161,Taiwan (Formosa),720,890,14551,460,0,15011,20.209722,1.236111,16.349438,1
2000,1,2000-01-01,245,Espanha,2953,2125,46956,915,188,48059,15.901118,0.719607,22.096941,3
2000,1,2000-01-01,249,Estados Unidos,996,697,8964,154,0,9118,9.0,0.699799,12.860832,1
2000,1,2000-01-01,351,Hong Kong,5760,5664,90266,3278,0,93544,15.671181,0.983333,15.936794,1
2000,1,2000-01-01,365,Indonésia,3024,2820,21198,462,0,21660,7.009921,0.93254,7.517021,1
2000,1,2000-01-01,386,Itália,120,100,721,13,0,734,6.008333,0.833333,7.21,1
2000,1,2000-01-01,399,Japão,180,135,1405,66,0,1471,7.805556,0.75,10.407407,1
2000,1,2000-01-01,858,Vietnã,4968,4374,46657,2848,146,49651,9.391506,0.880435,10.666895,2
2000,2,2000-02-01,160,China,6192,4898,66479,3517,211,70207,10.736273,0.791021,13.572683,4
2000,2,2000-02-01,161,Taiwan (Formosa),2424,1747,19392,1775,0,21167,8.0,0.72071,11.100172,1
2000,2,2000-02-01,249,Estados Unidos,16,28,96,59,0,155,6.0,1.75,3.428571,1
2000,2,2000-02-01,351,Hong Kong,16900,16900,37824,9200,0,47024,2.238107,1.0,2.238107,1
2000,2,2000-02-01,386,Itália,32,35,789,26,0,815,24.65625,1.09375,22.542857,1
2000,2,2000-02-01,628,Reino Unido,3,5,110,32,0,142,36.666667,1.666667,22.0,1
2000,2,2000-02-01,858,Vietnã,8100,5404,64490,3600,320,68410,7.961728,0.66716,11.933753,1
2000,3,2000-03-01,160,China,7086,7678,102105,3681,375,106161,14.409399,1.083545,13.298385,4
2000,3,2000-03-01,161,Taiwan (Formosa),260,234,1560,163,0,1723,6.0,0.9,6.666667,1
2000,3,2000-03-01,249,Estados Unidos,66,146,2177,327,0,2504,32.984848,2.212121,14.910959,1
2000,3,2000-03-01,275,França,15,3,32,1,0,33,2.133333,0.2,10.666667,1
2000,3,2000-03-01,365,Indonésia,1464,1457,10263,169,0,10432,7.010246,0.995219,7.043926,1
2000,3,2000-03-01,386,Itália,84,70,588,8,0,596,7.0,0.833333,8.4,2
2000,3,2000-03-01,791,"Tcheca, República",120,60,884,124,0,1008,7.366667,0.5,14.733333,1
2000,3,2000-03-01,858,Vietnã,3086,2504,31755,2696,100,34551,10.290019,0.811406,12.681709,3
2000,4,2000-04-01,160,China,28056,29323,393262,16422,312,409996,14.017037,1.04516,13.411384,5
2000,4,2000-04-01,190,Coreia do Sul,1872,2059,35544,2141,0,37685,18.987179,1.099893,17.262749,1
2000,4,2000-04-01,245,Espanha,157,129,2942,70,7,3019,18.738854,0.821656,22.806202,2
2000,4,2000-04-01,249,Estados Unidos,634,468,5168,86,0,5254,8.15142,0.73817,11.042735,2
2000,4,2000-04-01,275,França,1,1,7,1,0,8,7.0,1.0,7.0,1
2000,4,2000-04-01,365,Indonésia,3024,2056,28466,1585,0,30051,9.41336,0.679894,13.845331,1
2000,4,2000-04-01,386,Itália,44,2,1045,1,5,1051,23.75,0.045455,522.5,2
2000,4,2000-04-01,858,Vietnã,12109,9989,111228,6679,548,118455,9.185564,0.824924,11.135049,2
2000,5,2000-05-01,160,China,7220,6915,86775,2750,256,89781,12.018698,0.957756,12.548807,4
2000,5,2000-05-01,245,Espanha,104,74,2904,403,0,3307,27.923077,0.711538,39.243243,1
2000,5,2000-05-01,249,Estados Unidos,882,389,7377,133,0,7510,8.363946,0.441043,18.96401,4
2000,5,2000-05-01,351,Hong Kong,2184,2184,50686,1400,0,52086,23.207875,1.0,23.207875,1
2000,5,2000-05-01,365,Indonésia,13106,13432,128855,4035,0,132890,9.831756,1.024874,9.593136,2
2000,5,2000-05-01,386,Itália,2090,1650,48472,1603,1,50076,23.192344,0.789474,29.37697,4
2000,5,2000-05-01,776,Tailândia,720,576,17923,969,0,18892,24.893056,0.8,31.116319,1
2000,5,2000-05-01,858,Vietnã,14151,13557,114552,4991,380,119923,8.094976,0.958024,8.449657,2
2000,6,2000-06-01,085,Belarus,180,156,2249,73,11,2333,12.494444,0.866667,14.416667,1
2000,6,2000-06-01,111,Bulgária,310,527,4619,256,29,4904,14.9,1.7,8.764706,1
2000,6,2000-06-01,160,China,6536,6938,98013,4335,181,102529,14.995869,1.061506,14.126982,5
2000,6,2000-06-01,190,Coreia do Sul,1052,869,14521,1713,0,16234,13.803232,0.826046,16.710012,2
2000,6,2000-06-01,245,Espanha,196,136,2953,64,15,3032,15.066327,0.693878,21.713235,1
2000,6,2000-06-01,249,Estados Unidos,422,463,5891,1635,7,7533,13.959716,1.097156,12.723542,3
2000,6,2000-06-01,365,Indonésia,4911,5344,34612,887,0,35499,7.047852,1.088169,6.476796,2
2000,6,2000-06-01,399,Japão,55,38,330,31,2,363,6.0,0.690909,8.684211,1
2000,6,2000-06-01,776,Tailândia,144,164,2160,113,6,2279,15.0,1.138889,13.170732,1
2000,6,2000-06-01,858,Vietnã,13447,10946,110315,5461,430,116206,8.203689,0.814011,10.078111,4
2000,7,2000-07-01,063,Argentina,1000,9200,15608,509,0,16117,15.608,9.2,1.696522,1
2000,7,2000-07-01,160,China,9941,10410,97990,8743,0,106733,9.857157,1.047178,9.413064,6
2000,7,2000-07-01,161,Taiwan (Formosa),165,85,2473,78,0,2551,14.987879,0.515152,29.094118,2
2000,7,2000-07-01,190,Coreia do Sul,13,11,185,116,0,301,14.230769,0.846154,16.818182,1
2000,7,2000-07-01,245,Espanha,1185,941,16127,407,85,16619,13.609283,0.794093,17.138151,1
2000,7,2000-07-01,249,Estados Unidos,749,375,14784,183,0,14967,19.738318,0.500668,39.424,1
2000,7,2000-07-01,351,Hong Kong,7676,11076,46089,5793,0,51882,6.004299,1.442939,4.161159,2
2000,7,2000-07-01,365,Indonésia,393,199,8594,145,0,8739,21.867684,0.506361,43.18593,2
2000,7,2000-07-01,628,Reino Unido,1,2,35,27,0,62,35.0,2.0,17.5,1
2000,7,2000-07-01,858,Vietnã,12179,8811,112210,6579,514,119303,9.2134,0.723458,12.735217,4
2000,8,2000-08-01,160,China,23868,13462,341629,13506,24,355159,14.313265,0.564019,25.377284,3
2000,8,2000-08-01,232,Dinamarca,92,110,1642,411,0,2053,17.847826,1.195652,14.927273,1
2000,8,2000-08-01,249,Estados Unidos,25,30,253,40,0,293,10.12,1.2,8.433333,1
2000,8,2000-08-01,351,Hong Kong,504,502,7595,769,16,8380,15.069444,0.996032,15.129482,1
2000,8,2000-08-01,365,Indonésia,3256,3653,28334,1428,523,30285,8.702088,1.121929,7.756365,2
2000,8,2000-08-01,386,Itália,22,18,239,17,0,256,10.863636,0.818182,13.277778,2
